rule,tau1,tau2,pgd_recall,pgd_fp,walkrun_fp,precision,specificity,f1,clean_fall_recall,clean_fp,pgd20_recall
D_pfall+entropy,0.88,1.2,0.000,0,0,0.000,1.000,0.000,0.000,0,0.000
D_pfall+entropy,0.88,1.3,0.000,0,0,0.000,1.000,0.000,0.000,0,0.000
D_pfall+entropy,0.88,1.4,0.000,0,0,0.000,1.000,0.000,0.000,0,0.000
D_pfall+entropy,0.88,1.5,0.000,0,0,0.000,1.000,0.000,0.000,0,0.000
D_pfall+entropy,0.88,1.6,0.000,0,0,0.000,1.000,0.000,0.000,0,0.000
D_pfall+entropy,0.88,1.7,0.000,0,0,0.000,1.000,0.000,0.000,0,0.000
D_pfall+entropy,0.88,1.8,0.000,0,0,0.000,1.000,0.000,0.000,0,0.000
D_pfall+entropy,0.88,1.9,0.000,0,0,0.000,1.000,0.000,0.000,0,0.000
D_pfall+entropy,0.88,2.0,0.000,0,0,0.000,1.000,0.000,0.000,0,0.000
D_pfall+entropy,0.92,0.0,0.000,0,0,0.000,1.000,0.000,0.000,0,0.000
D_pfall+entropy,0.92,0.1,0.000,0,0,0.000,1.000,0.000,0.000,0,0.000
D_pfall+entropy,0.92,0.2,0.000,0,0,0.000,1.000,0.000,0.000,0,0.000
D_pfall+entropy,0.92,0.3,0.000,0,0,0.000,1.000,0.000,0.000,0,0.000
D_pfall+entropy,0.92,0.4,0.000,0,0,0.000,1.000,0.000,0.000,0,0.000
D_pfall+entropy,0.92,0.5,0.000,0,0,0.000,1.000,0.000,0.000,0,0.000
D_pfall+entropy,0.92,0.6,0.000,0,0,0.000,1.000,0.000,0.000,0,0.000
D_pfall+entropy,0.92,0.7,0.000,0,0,0.000,1.000,0.000,0.000,0,0.000
D_pfall+entropy,0.92,0.8,0.000,0,0,0.000,1.000,0.000,0.000,0,0.000
D_pfall+entropy,0.92,0.9,0.000,0,0,0.000,1.000,0.000,0.000,0,0.000
D_pfall+entropy,0.92,1.0,0.000,0,0,0.000,1.000,0.000,0.000,0,0.000
D_pfall+entropy,0.92,1.1,0.000,0,0,0.000,1.000,0.000,0.000,0,0.000
D_pfall+entropy,0.92,1.2,0.000,0,0,0.000,1.000,0.000,0.000,0,0.000
D_pfall+entropy,0.92,1.3,0.000,0,0,0.000,1.000,0.000,0.000,0,0.000
D_pfall+entropy,0.92,1.4,0.000,0,0,0.000,1.000,0.000,0.000,0,0.000
D_pfall+entropy,0.92,1.5,0.000,0,0,0.000,1.000,0.000,0.000,0,0.000
D_pfall+entropy,0.92,1.6,0.000,0,0,0.000,1.000,0.000,0.000,0,0.000
D_pfall+entropy,0.92,1.7,0.000,0,0,0.000,1.000,0.000,0.000,0,0.000
D_pfall+entropy,0.92,1.8,0.000,0,0,0.000,1.000,0.000,0.000,0,0.000
D_pfall+entropy,0.92,1.9,0.000,0,0,0.000,1.000,0.000,0.000,0,0.000
D_pfall+entropy,0.92,2.0,0.000,0,0,0.000,1.000,0.000,0.000,0,0.000
D_pfall+entropy,0.96,0.0,0.000,0,0,0.000,1.000,0.000,0.000,0,0.000
D_pfall+entropy,0.96,0.1,0.000,0,0,0.000,1.000,0.000,0.000,0,0.000
D_pfall+entropy,0.96,0.2,0.000,0,0,0.000,1.000,0.000,0.000,0,0.000
D_pfall+entropy,0.96,0.3,0.000,0,0,0.000,1.000,0.000,0.000,0,0.000
D_pfall+entropy,0.96,0.4,0.000,0,0,0.000,1.000,0.000,0.000,0,0.000
D_pfall+entropy,0.96,0.5,0.000,0,0,0.000,1.000,0.000,0.000,0,0.000
D_pfall+entropy,0.96,0.6,0.000,0,0,0.000,1.000,0.000,0.000,0,0.000
D_pfall+entropy,0.96,0.7,0.000,0,0,0.000,1.000,0.000,0.000,0,0.000
D_pfall+entropy,0.96,0.8,0.000,0,0,0.000,1.000,0.000,0.000,0,0.000
D_pfall+entropy,0.96,0.9,0.000,0,0,0.000,1.000,0.000,0.000,0,0.000
D_pfall+entropy,0.96,1.0,0.000,0,0,0.000,1.000,0.000,0.000,0,0.000
D_pfall+entropy,0.96,1.1,0.000,0,0,0.000,1.000,0.000,0.000,0,0.000
D_pfall+entropy,0.96,1.2,0.000,0,0,0.000,1.000,0.000,0.000,0,0.000
D_pfall+entropy,0.96,1.3,0.000,0,0,0.000,1.000,0.000,0.000,0,0.000
D_pfall+entropy,0.96,1.4,0.000,0,0,0.000,1.000,0.000,0.000,0,0.000
D_pfall+entropy,0.96,1.5,0.000,0,0,0.000,1.000,0.000,0.000,0,0.000
D_pfall+entropy,0.96,1.6,0.000,0,0,0.000,1.000,0.000,0.000,0,0.000
D_pfall+entropy,0.96,1.7,0.000,0,0,0.000,1.000,0.000,0.000,0,0.000
D_pfall+entropy,0.96,1.8,0.000,0,0,0.000,1.000,0.000,0.000,0,0.000
D_pfall+entropy,0.96,1.9,0.000,0,0,0.000,1.000,0.000,0.000,0,0.000
D_pfall+entropy,0.96,2.0,0.000,0,0,0.000,1.000,0.000,0.000,0,0.000
D_pfall+entropy,1.0,0.0,0.000,0,0,0.000,1.000,0.000,0.000,0,0.000
D_pfall+entropy,1.0,0.1,0.000,0,0,0.000,1.000,0.000,0.000,0,0.000
D_pfall+entropy,1.0,0.2,0.000,0,0,0.000,1.000,0.000,0.000,0,0.000
D_pfall+entropy,1.0,0.3,0.000,0,0,0.000,1.000,0.000,0.000,0,0.000
D_pfall+entropy,1.0,0.4,0.000,0,0,0.000,1.000,0.000,0.000,0,0.000
D_pfall+entropy,1.0,0.5,0.000,0,0,0.000,1.000,0.000,0.000,0,0.000
D_pfall+entropy,1.0,0.6,0.000,0,0,0.000,1.000,0.000,0.000,0,0.000
D_pfall+entropy,1.0,0.7,0.000,0,0,0.000,1.000,0.000,0.000,0,0.000
D_pfall+entropy,1.0,0.8,0.000,0,0,0.000,1.000,0.000,0.000,0,0.000
D_pfall+entropy,1.0,0.9,0.000,0,0,0.000,1.000,0.000,0.000,0,0.000
D_pfall+entropy,1.0,1.0,0.000,0,0,0.000,1.000,0.000,0.000,0,0.000
D_pfall+entropy,1.0,1.1,0.000,0,0,0.000,1.000,0.000,0.000,0,0.000
D_pfall+entropy,1.0,1.2,0.000,0,0,0.000,1.000,0.000,0.000,0,0.000
D_pfall+entropy,1.0,1.3,0.000,0,0,0.000,1.000,0.000,0.000,0,0.000
D_pfall+entropy,1.0,1.4,0.000,0,0,0.000,1.000,0.000,0.000,0,0.000
D_pfall+entropy,1.0,1.5,0.000,0,0,0.000,1.000,0.000,0.000,0,0.000
D_pfall+entropy,1.0,1.6,0.000,0,0,0.000,1.000,0.000,0.000,0,0.000
D_pfall+entropy,1.0,1.7,0.000,0,0,0.000,1.000,0.000,0.000,0,0.000
D_pfall+entropy,1.0,1.8,0.000,0,0,0.000,1.000,0.000,0.000,0,0.000
D_pfall+entropy,1.0,1.9,0.000,0,0,0.000,1.000,0.000,0.000,0,0.000
D_pfall+entropy,1.0,2.0,0.000,0,0,0.000,1.000,0.000,0.000,0,0.000
E_margin+entropy,-1.0,0.0,0.000,0,0,0.000,1.000,0.000,0.000,0,0.000
E_margin+entropy,-1.0,0.1,0.000,0,0,0.000,1.000,0.000,0.000,0,0.000
E_margin+entropy,-1.0,0.2,0.000,0,0,0.000,1.000,0.000,0.000,0,0.000
E_margin+entropy,-1.0,0.3,0.000,0,0,0.000,1.000,0.000,0.000,0,0.000
E_margin+entropy,-1.0,0.4,0.000,0,0,0.000,1.000,0.000,0.000,0,0.000
E_margin+entropy,-1.0,0.5,0.000,0,0,0.000,1.000,0.000,0.000,0,0.000
E_margin+entropy,-1.0,0.6,0.000,0,0,0.000,1.000,0.000,0.000,0,0.000
E_margin+entropy,-1.0,0.7,0.000,0,0,0.000,1.000,0.000,0.000,0,0.000
E_margin+entropy,-1.0,0.8,0.000,0,0,0.000,1.000,0.000,0.044,0,0.000
E_margin+entropy,-1.0,0.9,0.000,0,0,0.000,1.000,0.000,0.111,0,0.000
E_margin+entropy,-1.0,1.0,0.000,0,0,0.000,1.000,0.000,0.111,0,0.000
E_margin+entropy,-1.0,1.1,0.022,0,0,1.000,1.000,0.043,0.111,0,0.022
E_margin+entropy,-1.0,1.2,0.022,0,0,1.000,1.000,0.043,0.111,0,0.022
E_margin+entropy,-1.0,1.3,0.022,1,0,0.500,0.998,0.043,0.111,0,0.022
E_margin+entropy,-1.0,1.4,0.044,2,0,0.500,0.996,0.082,0.111,0,0.022
E_margin+entropy,-1.0,1.5,0.044,2,0,0.500,0.996,0.082,0.156,0,0.044
E_margin+entropy,-1.0,1.6,0.200,10,8,0.474,0.978,0.281,0.333,1,0.222
E_margin+entropy,-1.0,1.7,0.267,54,41,0.182,0.881,0.216,0.733,4,0.311
E_margin+entropy,-1.0,1.8,0.378,72,54,0.191,0.842,0.254,0.956,8,0.378
E_margin+entropy,-1.0,1.9,0.644,102,73,0.221,0.776,0.330,0.978,22,0.600
E_margin+entropy,-1.0,2.0,0.689,104,74,0.230,0.771,0.344,0.978,24,0.622
E_margin+entropy,-0.5,0.0,0.000,0,0,0.000,1.000,0.000,0.000,0,0.000
E_margin+entropy,-0.5,0.1,0.000,0,0,0.000,1.000,0.000,0.000,0,0.000
E_margin+entropy,-0.5,0.2,0.000,0,0,0.000,1.000,0.000,0.000,0,0.000
E_margin+entropy,-0.5,0.3,0.000,0,0,0.000,1.000,0.000,0.000,0,0.000
E_margin+entropy,-0.5,0.4,0.000,0,0,0.000,1.000,0.000,0.000,0,0.000
E_margin+entropy,-0.5,0.5,0.000,0,0,0.000,1.000,0.000,0.000,0,0.000
E_margin+entropy,-0.5,0.6,0.000,0,0,0.000,1.000,0.000,0.000,0,0.000
E_margin+entropy,-0.5,0.7,0.000,0,0,0.000,1.000,0.000,0.000,0,0.000
E_margin+entropy,-0.5,0.8,0.000,0,0,0.000,1.000,0.000,0.044,0,0.000
E_margin+entropy,-0.5,0.9,0.000,0,0,0.000,1.000,0.000,0.111,0,0.000
E_margin+entropy,-0.5,1.0,0.000,0,0,0.000,1.000,0.000,0.111,0,0.000
E_margin+entropy,-0.5,1.1,0.022,0,0,1.000,1.000,0.043,0.111,0,0.022
E_margin+entropy,-0.5,1.2,0.022,0,0,1.000,1.000,0.043,0.111,0,0.022
E_margin+entropy,-0.5,1.3,0.022,1,0,0.500,0.998,0.043,0.111,0,0.022
E_margin+entropy,-0.5,1.4,0.044,2,0,0.500,0.996,0.082,0.111,0,0.022
E_margin+entropy,-0.5,1.5,0.044,2,0,0.500,0.996,0.082,0.156,0,0.044
E_margin+entropy,-0.5,1.6,0.200,10,8,0.474,0.978,0.281,0.333,1,0.222
E_margin+entropy,-0.5,1.7,0.267,54,41,0.182,0.881,0.216,0.733,4,0.311
E_margin+entropy,-0.5,1.8,0.378,72,54,0.191,0.842,0.254,0.956,8,0.378
E_margin+entropy,-0.5,1.9,0.644,102,73,0.221,0.776,0.330,0.978,22,0.600
E_margin+entropy,-0.5,2.0,0.689,104,74,0.230,0.771,0.344,0.978,24,0.622
E_margin+entropy,0.0,0.0,0.000,0,0,0.000,1.000,0.000,0.000,0,0.000
E_margin+entropy,0.0,0.1,0.000,0,0,0.000,1.000,0.000,0.000,0,0.000
E_margin+entropy,0.0,0.2,0.000,0,0,0.000,1.000,0.000,0.000,0,0.000
E_margin+entropy,0.0,0.3,0.000,0,0,0.000,1.000,0.000,0.000,0,0.000
E_margin+entropy,0.0,0.4,0.000,0,0,0.000,1.000,0.000,0.000,0,0.000
E_margin+entropy,0.0,0.5,0.000,0,0,0.000,1.000,0.000,0.000,0,0.000
E_margin+entropy,0.0,0.6,0.000,0,0,0.000,1.000,0.000,0.000,0,0.000
E_margin+entropy,0.0,0.7,0.000,0,0,0.000,1.000,0.000,0.000,0,0.000
E_margin+entropy,0.0,0.8,0.000,0,0,0.000,1.000,0.000,0.044,0,0.000
E_margin+entropy,0.0,0.9,0.000,0,0,0.000,1.000,0.000,0.111,0,0.000
E_margin+entropy,0.0,1.0,0.000,0,0,0.000,1.000,0.000,0.111,0,0.000
E_margin+entropy,0.0,1.1,0.022,0,0,1.000,1.000,0.043,0.111,0,0.022
E_margin+entropy,0.0,1.2,0.022,0,0,1.000,1.000,0.043,0.111,0,0.022
E_margin+entropy,0.0,1.3,0.022,1,0,0.500,0.998,0.043,0.111,0,0.022
E_margin+entropy,0.0,1.4,0.044,2,0,0.500,0.996,0.082,0.111,0,0.022
E_margin+entropy,0.0,1.5,0.044,2,0,0.500,0.996,0.082,0.156,0,0.044
E_margin+entropy,0.0,1.6,0.200,10,8,0.474,0.978,0.281,0.333,1,0.222
E_margin+entropy,0.0,1.7,0.267,54,41,0.182,0.881,0.216,0.733,4,0.311
E_margin+entropy,0.0,1.8,0.378,72,54,0.191,0.842,0.254,0.956,8,0.378
E_margin+entropy,0.0,1.9,0.644,102,73,0.221,0.776,0.330,0.978,22,0.600
E_margin+entropy,0.0,2.0,0.689,104,74,0.230,0.771,0.344,0.978,24,0.622
E_margin+entropy,0.5,0.0,0.000,0,0,0.000,1.000,0.000,0.000,0,0.000
E_margin+entropy,0.5,0.1,0.000,0,0,0.000,1.000,0.000,0.000,0,0.000
E_margin+entropy,0.5,0.2,0.000,0,0,0.000,1.000,0.000,0.000,0,0.000
E_margin+entropy,0.5,0.3,0.000,0,0,0.000,1.000,0.000,0.000,0,0.000
E_margin+entropy,0.5,0.4,0.000,0,0,0.000,1.000,0.000,0.000,0,0.000
E_margin+entropy,0.5,0.5,0.000,0,0,0.000,1.000,0.000,0.000,0,0.000
E_margin+entropy,0.5,0.6,0.000,0,0,0.000,1.000,0.000,0.000,0,0.000
E_margin+entropy,0.5,0.7,0.000,0,0,0.000,1.000,0.000,0.000,0,0.000
E_margin+entropy,0.5,0.8,0.000,0,0,0.000,1.000,0.000,0.044,0,0.000
E_margin+entropy,0.5,0.9,0.000,0,0,0.000,1.000,0.000,0.111,0,0.000
E_margin+entropy,0.5,1.0,0.000,0,0,0.000,1.000,0.000,0.111,0,0.000
E_margin+entropy,0.5,1.1,0.022,0,0,1.000,1.000,0.043,0.111,0,0.022
E_margin+entropy,0.5,1.2,0.022,0,0,1.000,1.000,0.043,0.111,0,0.022
E_margin+entropy,0.5,1.3,0.022,1,0,0.500,0.998,0.043,0.111,0,0.022
E_margin+entropy,0.5,1.4,0.022,1,0,0.500,0.998,0.043,0.111,0,0.022
E_margin+entropy,0.5,1.5,0.022,1,0,0.500,0.998,0.043,0.156,0,0.022
E_margin+entropy,0.5,1.6,0.044,3,2,0.400,0.993,0.080,0.289,0,0.044
E_margin+entropy,0.5,1.7,0.044,24,19,0.077,0.947,0.056,0.644,0,0.044
E_margin+entropy,0.5,1.8,0.089,36,29,0.100,0.921,0.094,0.867,3,0.089
E_margin+entropy,0.5,1.9,0.200,47,35,0.161,0.897,0.178,0.889,9,0.156
E_margin+entropy,0.5,2.0,0.200,47,35,0.161,0.897,0.178,0.889,9,0.156
E_margin+entropy,1.0,0.0,0.000,0,0,0.000,1.000,0.000,0.000,0,0.000
E_margin+entropy,1.0,0.1,0.000,0,0,0.000,1.000,0.000,0.000,0,0.000
E_margin+entropy,1.0,0.2,0.000,0,0,0.000,1.000,0.000,0.000,0,0.000
E_margin+entropy,1.0,0.3,0.000,0,0,0.000,1.000,0.000,0.000,0,0.000
E_margin+entropy,1.0,0.4,0.000,0,0,0.000,1.000,0.000,0.000,0,0.000
E_margin+entropy,1.0,0.5,0.000,0,0,0.000,1.000,0.000,0.000,0,0.000
E_margin+entropy,1.0,0.6,0.000,0,0,0.000,1.000,0.000,0.000,0,0.000
E_margin+entropy,1.0,0.7,0.000,0,0,0.000,1.000,0.000,0.000,0,0.000
E_margin+entropy,1.0,0.8,0.000,0,0,0.000,1.000,0.000,0.044,0,0.000
E_margin+entropy,1.0,0.9,0.000,0,0,0.000,1.000,0.000,0.111,0,0.000
E_margin+entropy,1.0,1.0,0.000,0,0,0.000,1.000,0.000,0.111,0,0.000
E_margin+entropy,1.0,1.1,0.022,0,0,1.000,1.000,0.043,0.111,0,0.000
E_margin+entropy,1.0,1.2,0.022,0,0,1.000,1.000,0.043,0.111,0,0.000
E_margin+entropy,1.0,1.3,0.022,1,0,0.500,0.998,0.043,0.111,0,0.000
E_margin+entropy,1.0,1.4,0.022,1,0,0.500,0.998,0.043,0.111,0,0.000
E_margin+entropy,1.0,1.5,0.022,1,0,0.500,0.998,0.043,0.156,0,0.000
E_margin+entropy,1.0,1.6,0.022,1,0,0.500,0.998,0.043,0.200,0,0.000
E_margin+entropy,1.0,1.7,0.022,1,0,0.500,0.998,0.043,0.378,0,0.000
E_margin+entropy,1.0,1.8,0.022,1,0,0.500,0.998,0.043,0.467,0,0.000
E_margin+entropy,1.0,1.9,0.022,1,0,0.500,0.998,0.043,0.467,0,0.000
E_margin+entropy,1.0,2.0,0.022,1,0,0.500,0.998,0.043,0.467,0,0.000
E_margin+entropy,1.5,0.0,0.000,0,0,0.000,1.000,0.000,0.000,0,0.000
E_margin+entropy,1.5,0.1,0.000,0,0,0.000,1.000,0.000,0.000,0,0.000
E_margin+entropy,1.5,0.2,0.000,0,0,0.000,1.000,0.000,0.000,0,0.000
E_margin+entropy,1.5,0.3,0.000,0,0,0.000,1.000,0.000,0.000,0,0.000
E_margin+entropy,1.5,0.4,0.000,0,0,0.000,1.000,0.000,0.000,0,0.000
E_margin+entropy,1.5,0.5,0.000,0,0,0.000,1.000,0.000,0.000,0,0.000
E_margin+entropy,1.5,0.6,0.000,0,0,0.000,1.000,0.000,0.000,0,0.000
E_margin+entropy,1.5,0.7,0.000,0,0,0.000,1.000,0.000,0.000,0,0.000
E_margin+entropy,1.5,0.8,0.000,0,0,0.000,1.000,0.000,0.044,0,0.000
E_margin+entropy,1.5,0.9,0.000,0,0,0.000,1.000,0.000,0.111,0,0.000
E_margin+entropy,1.5,1.0,0.000,0,0,0.000,1.000,0.000,0.111,0,0.000
E_margin+entropy,1.5,1.1,0.000,0,0,0.000,1.000,0.000,0.111,0,0.000
E_margin+entropy,1.5,1.2,0.000,0,0,0.000,1.000,0.000,0.111,0,0.000
E_margin+entropy,1.5,1.3,0.000,1,0,0.000,0.998,0.000,0.111,0,0.000
E_margin+entropy,1.5,1.4,0.000,1,0,0.000,0.998,0.000,0.111,0,0.000
E_margin+entropy,1.5,1.5,0.000,1,0,0.000,0.998,0.000,0.111,0,0.000
E_margin+entropy,1.5,1.6,0.000,1,0,0.000,0.998,0.000,0.111,0,0.000
E_margin+entropy,1.5,1.7,0.000,1,0,0.000,0.998,0.000,0.111,0,0.000
E_margin+entropy,1.5,1.8,0.000,1,0,0.000,0.998,0.000,0.111,0,0.000
E_margin+entropy,1.5,1.9,0.000,1,0,0.000,0.998,0.000,0.111,0,0.000
E_margin+entropy,1.5,2.0,0.000,1,0,0.000,0.998,0.000,0.111,0,0.000
E_margin+entropy,2.0,0.0,0.000,0,0,0.000,1.000,0.000,0.000,0,0.000
E_margin+entropy,2.0,0.1,0.000,0,0,0.000,1.000,0.000,0.000,0,0.000
E_margin+entropy,2.0,0.2,0.000,0,0,0.000,1.000,0.000,0.000,0,0.000
E_margin+entropy,2.0,0.3,0.000,0,0,0.000,1.000,0.000,0.000,0,0.000
E_margin+entropy,2.0,0.4,0.000,0,0,0.000,1.000,0.000,0.000,0,0.000
E_margin+entropy,2.0,0.5,0.000,0,0,0.000,1.000,0.000,0.000,0,0.000
E_margin+entropy,2.0,0.6,0.000,0,0,0.000,1.000,0.000,0.000,0,0.000
E_margin+entropy,2.0,0.7,0.000,0,0,0.000,1.000,0.000,0.000,0,0.000
E_margin+entropy,2.0,0.8,0.000,0,0,0.000,1.000,0.000,0.044,0,0.000
E_margin+entropy,2.0,0.9,0.000,0,0,0.000,1.000,0.000,0.089,0,0.000
E_margin+entropy,2.0,1.0,0.000,0,0,0.000,1.000,0.000,0.089,0,0.000
E_margin+entropy,2.0,1.1,0.000,0,0,0.000,1.000,0.000,0.089,0,0.000
E_margin+entropy,2.0,1.2,0.000,0,0,0.000,1.000,0.000,0.089,0,0.000
E_margin+entropy,2.0,1.3,0.000,1,0,0.000,0.998,0.000,0.089,0,0.000
E_margin+entropy,2.0,1.4,0.000,1,0,0.000,0.998,0.000,0.089,0,0.000
E_margin+entropy,2.0,1.5,0.000,1,0,0.000,0.998,0.000,0.089,0,0.000
E_margin+entropy,2.0,1.6,0.000,1,0,0.000,0.998,0.000,0.089,0,0.000
E_margin+entropy,2.0,1.7,0.000,1,0,0.000,0.998,0.000,0.089,0,0.000
E_margin+entropy,2.0,1.8,0.000,1,0,0.000,0.998,0.000,0.089,0,0.000
E_margin+entropy,2.0,1.9,0.000,1,0,0.000,0.998,0.000,0.089,0,0.000
E_margin+entropy,2.0,2.0,0.000,1,0,0.000,0.998,0.000,0.089,0,0.000
E_margin+entropy,2.5,0.0,0.000,0,0,0.000,1.000,0.000,0.000,0,0.000
E_margin+entropy,2.5,0.1,0.000,0,0,0.000,1.000,0.000,0.000,0,0.000
E_margin+entropy,2.5,0.2,0.000,0,0,0.000,1.000,0.000,0.000,0,0.000
E_margin+entropy,2.5,0.3,0.000,0,0,0.000,1.000,0.000,0.000,0,0.000
E_margin+entropy,2.5,0.4,0.000,0,0,0.000,1.000,0.000,0.000,0,0.000
E_margin+entropy,2.5,0.5,0.000,0,0,0.000,1.000,0.000,0.000,0,0.000
E_margin+entropy,2.5,0.6,0.000,0,0,0.000,1.000,0.000,0.000,0,0.000
E_margin+entropy,2.5,0.7,0.000,0,0,0.000,1.000,0.000,0.000,0,0.000
E_margin+entropy,2.5,0.8,0.000,0,0,0.000,1.000,0.000,0.000,0,0.000
E_margin+entropy,2.5,0.9,0.000,0,0,0.000,1.000,0.000,0.000,0,0.000
E_margin+entropy,2.5,1.0,0.000,0,0,0.000,1.000,0.000,0.000,0,0.000
E_margin+entropy,2.5,1.1,0.000,0,0,0.000,1.000,0.000,0.000,0,0.000
E_margin+entropy,2.5,1.2,0.000,0,0,0.000,1.000,0.000,0.000,0,0.000
E_margin+entropy,2.5,1.3,0.000,0,0,0.000,1.000,0.000,0.000,0,0.000
E_margin+entropy,2.5,1.4,0.000,0,0,0.000,1.000,0.000,0.000,0,0.000
E_margin+entropy,2.5,1.5,0.000,0,0,0.000,1.000,0.000,0.000,0,0.000
E_margin+entropy,2.5,1.6,0.000,0,0,0.000,1.000,0.000,0.000,0,0.000
E_margin+entropy,2.5,1.7,0.000,0,0,0.000,1.000,0.000,0.000,0,0.000
E_margin+entropy,2.5,1.8,0.000,0,0,0.000,1.000,0.000,0.000,0,0.000
E_margin+entropy,2.5,1.9,0.000,0,0,0.000,1.000,0.000,0.000,0,0.000
E_margin+entropy,2.5,2.0,0.000,0,0,0.000,1.000,0.000,0.000,0,0.000
E_margin+entropy,3.0,0.0,0.000,0,0,0.000,1.000,0.000,0.000,0,0.000
E_margin+entropy,3.0,0.1,0.000,0,0,0.000,1.000,0.000,0.000,0,0.000
E_margin+entropy,3.0,0.2,0.000,0,0,0.000,1.000,0.000,0.000,0,0.000
E_margin+entropy,3.0,0.3,0.000,0,0,0.000,1.000,0.000,0.000,0,0.000
E_margin+entropy,3.0,0.4,0.000,0,0,0.000,1.000,0.000,0.000,0,0.000
E_margin+entropy,3.0,0.5,0.000,0,0,0.000,1.000,0.000,0.000,0,0.000
E_margin+entropy,3.0,0.6,0.000,0,0,0.000,1.000,0.000,0.000,0,0.000
E_margin+entropy,3.0,0.7,0.000,0,0,0.000,1.000,0.000,0.000,0,0.000
E_margin+entropy,3.0,0.8,0.000,0,0,0.000,1.000,0.000,0.000,0,0.000
E_margin+entropy,3.0,0.9,0.000,0,0,0.000,1.000,0.000,0.000,0,0.000
E_margin+entropy,3.0,1.0,0.000,0,0,0.000,1.000,0.000,0.000,0,0.000
E_margin+entropy,3.0,1.1,0.000,0,0,0.000,1.000,0.000,0.000,0,0.000
E_margin+entropy,3.0,1.2,0.000,0,0,0.000,1.000,0.000,0.000,0,0.000
E_margin+entropy,3.0,1.3,0.000,0,0,0.000,1.000,0.000,0.000,0,0.000
E_margin+entropy,3.0,1.4,0.000,0,0,0.000,1.000,0.000,0.000,0,0.000
E_margin+entropy,3.0,1.5,0.000,0,0,0.000,1.000,0.000,0.000,0,0.000
E_margin+entropy,3.0,1.6,0.000,0,0,0.000,1.000,0.000,0.000,0,0.000
E_margin+entropy,3.0,1.7,0.000,0,0,0.000,1.000,0.000,0.000,0,0.000
E_margin+entropy,3.0,1.8,0.000,0,0,0.000,1.000,0.000,0.000,0,0.000
E_margin+entropy,3.0,1.9,0.000,0,0,0.000,1.000,0.000,0.000,0,0.000
E_margin+entropy,3.0,2.0,0.000,0,0,0.000,1.000,0.000,0.000,0,0.000
E_margin+entropy,3.5,0.0,0.000,0,0,0.000,1.000,0.000,0.000,0,0.000
E_margin+entropy,3.5,0.1,0.000,0,0,0.000,1.000,0.000,0.000,0,0.000
E_margin+entropy,3.5,0.2,0.000,0,0,0.000,1.000,0.000,0.000,0,0.000
E_margin+entropy,3.5,0.3,0.000,0,0,0.000,1.000,0.000,0.000,0,0.000
E_margin+entropy,3.5,0.4,0.000,0,0,0.000,1.000,0.000,0.000,0,0.000
E_margin+entropy,3.5,0.5,0.000,0,0,0.000,1.000,0.000,0.000,0,0.000
E_margin+entropy,3.5,0.6,0.000,0,0,0.000,1.000,0.000,0.000,0,0.000
E_margin+entropy,3.5,0.7,0.000,0,0,0.000,1.000,0.000,0.000,0,0.000
E_margin+entropy,3.5,0.8,0.000,0,0,0.000,1.000,0.000,0.000,0,0.000
E_margin+entropy,3.5,0.9,0.000,0,0,0.000,1.000,0.000,0.000,0,0.000
E_margin+entropy,3.5,1.0,0.000,0,0,0.000,1.000,0.000,0.000,0,0.000
E_margin+entropy,3.5,1.1,0.000,0,0,0.000,1.000,0.000,0.000,0,0.000
E_margin+entropy,3.5,1.2,0.000,0,0,0.000,1.000,0.000,0.000,0,0.000
E_margin+entropy,3.5,1.3,0.000,0,0,0.000,1.000,0.000,0.000,0,0.000
E_margin+entropy,3.5,1.4,0.000,0,0,0.000,1.000,0.000,0.000,0,0.000
E_margin+entropy,3.5,1.5,0.000,0,0,0.000,1.000,0.000,0.000,0,0.000
E_margin+entropy,3.5,1.6,0.000,0,0,0.000,1.000,0.000,0.000,0,0.000
E_margin+entropy,3.5,1.7,0.000,0,0,0.000,1.000,0.000,0.000,0,0.000
E_margin+entropy,3.5,1.8,0.000,0,0,0.000,1.000,0.000,0.000,0,0.000
E_margin+entropy,3.5,1.9,0.000,0,0,0.000,1.000,0.000,0.000,0,0.000
E_margin+entropy,3.5,2.0,0.000,0,0,0.000,1.000,0.000,0.000,0,0.000
E_margin+entropy,4.0,0.0,0.000,0,0,0.000,1.000,0.000,0.000,0,0.000
E_margin+entropy,4.0,0.1,0.000,0,0,0.000,1.000,0.000,0.000,0,0.000
E_margin+entropy,4.0,0.2,0.000,0,0,0.000,1.000,0.000,0.000,0,0.000
E_margin+entropy,4.0,0.3,0.000,0,0,0.000,1.000,0.000,0.000,0,0.000
E_margin+entropy,4.0,0.4,0.000,0,0,0.000,1.000,0.000,0.000,0,0.000
E_margin+entropy,4.0,0.5,0.000,0,0,0.000,1.000,0.000,0.000,0,0.000
E_margin+entropy,4.0,0.6,0.000,0,0,0.000,1.000,0.000,0.000,0,0.000
E_margin+entropy,4.0,0.7,0.000,0,0,0.000,1.000,0.000,0.000,0,0.000
E_margin+entropy,4.0,0.8,0.000,0,0,0.000,1.000,0.000,0.000,0,0.000
E_margin+entropy,4.0,0.9,0.000,0,0,0.000,1.000,0.000,0.000,0,0.000
E_margin+entropy,4.0,1.0,0.000,0,0,0.000,1.000,0.000,0.000,0,0.000
E_margin+entropy,4.0,1.1,0.000,0,0,0.000,1.000,0.000,0.000,0,0.000
